Document Title,Year,Abstract,PDF Link,label
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/generate/DistributionFixed.java,,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/generate/DistributionInverted.java,,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/generate/DistributionOffsetApache.java,,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/generate/DistributionQuantized.java,,yes
BAD_PRACTICE,IT_NO_SUCH_ELEMENT,org/apache/cassandra/stress/generate/Partition.java,next,yes
BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,org/apache/cassandra/stress/generate/Partition.java,compareTo,yes
MALICIOUS_CODE,EI_EXPOSE_REP2,org/apache/cassandra/stress/generate/Row.java,<init>,yes
MALICIOUS_CODE,EI_EXPOSE_REP2,org/apache/cassandra/stress/generate/Row.java,<init>,yes
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/cassandra/stress/generate/Seed.java,position,yes
BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,org/apache/cassandra/stress/generate/Seed.java,compareTo,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/generate/values/GeneratorConfig.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/operations/predefined/CqlOperation.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/operations/predefined/CqlOperation.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/operations/predefined/CqlOperation.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/operations/predefined/CqlOperation.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/operations/predefined/CqlOperation.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/operations/predefined/CqlOperation.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/operations/predefined/CqlOperation.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/operations/predefined/CqlOperation.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/operations/predefined/CqlOperation.java,,yes
CORRECTNESS,BC_IMPOSSIBLE_CAST,org/apache/cassandra/stress/operations/userdefined/SchemaInsert.java,run,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/CliOption.java,<clinit>,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/CliOption.java,get,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/Command.java,<init>,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/Command.java,get,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/Legacy.java,build,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/Legacy.java,printHelpMessage,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/Legacy.java,build,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/Legacy.java,,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/Legacy.java,setCommand,yes
BAD_PRACTICE,NP_EQUALS_SHOULD_HANDLE_NULL_ARGUMENT,org/apache/cassandra/stress/settings/Option.java,equals,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/OptionDistribution.java,accept,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/OptionDistribution.java,get,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/OptionDistribution.java,parseLong,yes
STYLE,SF_SWITCH_FALLTHROUGH,org/apache/cassandra/stress/settings/OptionDistribution.java,parseLong,yes
STYLE,SF_SWITCH_NO_DEFAULT,org/apache/cassandra/stress/settings/OptionDistribution.java,parseLong,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionDistribution.java,,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/stress/settings/OptionDistribution.java,getFactory,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionDistribution.java,,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/stress/settings/OptionDistribution.java,getFactory,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionDistribution.java,,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionDistribution.java,,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/stress/settings/OptionDistribution.java,getFactory,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionDistribution.java,,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionDistribution.java,,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/stress/settings/OptionDistribution.java,getFactory,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/stress/settings/OptionDistribution.java,getFactory,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionDistribution.java,,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/stress/settings/OptionDistribution.java,getFactory,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/OptionEnumProbabilities.java,<init>,yes
STYLE,EQ_DOESNT_OVERRIDE_EQUALS,org/apache/cassandra/stress/settings/OptionSimple.java,equals,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionEnumProbabilities.java,,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionRatioDistribution.java,,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/stress/settings/OptionReplication.java,apply,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionSimple.java,,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/OptionSimple.java,,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/stress/settings/SettingsColumn.java,<init>,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsColumn.java,<init>,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsColumn.java,get,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/stress/settings/SettingsColumn.java,<init>,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsColumn.java,,yes
BAD_PRACTICE,SE_INNER_CLASS,org/apache/cassandra/stress/settings/SettingsColumn.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/settings/SettingsColumn.java,,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/stress/settings/SettingsCommand.java,<init>,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/SettingsCommand.java,<init>,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/SettingsCommand.java,printHelp,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/SettingsCommand.java,printHelp,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/SettingsCommandPreDefined.java,printHelp,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/SettingsCommandPreDefined.java,printHelp,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsCommandPreDefined.java,build,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsCommandPreDefined.java,,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsCommandPreDefinedMixed.java,build,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsCommandPreDefinedMixed.java,,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsCommandUser.java,build,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsCommandUser.java,,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsErrors.java,get,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsErrors.java,,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsInsert.java,get,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsInsert.java,,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/SettingsLog.java,<init>,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/stress/settings/SettingsLog.java,getOutput,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/stress/settings/SettingsLog.java,getOutput,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsLog.java,get,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsLog.java,,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/SettingsMisc.java,printHelp,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsMisc.java,getSendToDaemon,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsMisc.java,maybePrintDistribution,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsMisc.java,,yes
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,org/apache/cassandra/stress/settings/SettingsMisc.java,maybePrintHelp,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/SettingsMisc.java,run,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/SettingsMode.java,<init>,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsMode.java,get,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsMode.java,,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/stress/settings/SettingsNode.java,<init>,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsNode.java,get,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsNode.java,,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/SettingsPopulation.java,<init>,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsPopulation.java,get,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsPopulation.java,,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsPort.java,get,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsPort.java,,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsRate.java,get,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsRate.java,,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsSchema.java,get,yes
STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,org/apache/cassandra/stress/settings/SettingsSchema.java,createKeySpacesThrift,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsSchema.java,,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/SettingsTransport.java,get,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/stress/settings/SettingsTransport.java,<init>,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsTransport.java,,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/SettingsTransport.java,,yes
I18N,DM_CONVERT_CASE,org/apache/cassandra/stress/settings/StressSettings.java,parseMap,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/StressSettings.java,get,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/StressSettings.java,parse,yes
BAD_PRACTICE,DM_EXIT,org/apache/cassandra/stress/settings/StressSettings.java,parseMap,yes
BAD_PRACTICE,SE_BAD_FIELD,org/apache/cassandra/stress/util/SmartThriftClient.java,,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/stress/settings/StressSettings.java,,yes
STYLE,UC_USELESS_OBJECT,org/apache/cassandra/stress/util/DynamicList.java,main,yes
MT_CORRECTNESS,JLM_JSR166_UTILCONCURRENT_MONITORENTER,org/apache/cassandra/stress/util/JavaDriverClient.java,prepare,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/stress/util/JmxCollector.java,,yes
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/cassandra/stress/util/Timing.java,snap,yes
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/cassandra/stress/util/Timing.java,snap,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/CompactionBench_compactTest_jmhTest.java,compactTest_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/CompactionBench_compactTest_jmhTest.java,compactTest_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/CompactionBench_compactTest_jmhTest.java,compactTest_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/CompactionBench_compactTest_jmhTest.java,compactTest_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/CompactionBench_compactTest_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/DirectorySizerBench_countFiles_jmhTest.java,countFiles_sample_jmhStub,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/DirectorySizerBench_countFiles_jmhTest.java,countFiles_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/DirectorySizerBench_countFiles_jmhTest.java,countFiles_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/DirectorySizerBench_countFiles_jmhTest.java,countFiles_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/DirectorySizerBench_countFiles_jmhTest.java,countFiles_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/DirectorySizerBench_countFiles_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_baseline_jmhTest.java,baseline_sample_jmhStub,yes
MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_baseline_jmhTest.java,_jmh_tryInit_f_fastthreadlocalbench0_G,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_baseline_jmhTest.java,baseline_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_baseline_jmhTest.java,baseline_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_baseline_jmhTest.java,baseline_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_baseline_jmhTest.java,baseline_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_baseline_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_fastThreadLocal_jmhTest.java,fastThreadLocal_sample_jmhStub,yes
MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_fastThreadLocal_jmhTest.java,_jmh_tryInit_f_fastthreadlocalbench0_G,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_fastThreadLocal_jmhTest.java,fastThreadLocal_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_fastThreadLocal_jmhTest.java,fastThreadLocal_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_fastThreadLocal_jmhTest.java,fastThreadLocal_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_fastThreadLocal_jmhTest.java,fastThreadLocal_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_fastThreadLocal_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_threadLocal_jmhTest.java,threadLocal_sample_jmhStub,yes
MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_threadLocal_jmhTest.java,_jmh_tryInit_f_fastthreadlocalbench0_G,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_threadLocal_jmhTest.java,threadLocal_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_threadLocal_jmhTest.java,threadLocal_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_threadLocal_jmhTest.java,threadLocal_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_threadLocal_jmhTest.java,threadLocal_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/FastThreadLocalBench_threadLocal_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/MutationBench_deserialize_jmhTest.java,deserialize_sample_jmhStub,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/MutationBench_deserialize_jmhTest.java,deserialize_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/MutationBench_deserialize_jmhTest.java,deserialize_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/MutationBench_deserialize_jmhTest.java,deserialize_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/MutationBench_deserialize_jmhTest.java,deserialize_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/MutationBench_deserialize_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/MutationBench_serialize_jmhTest.java,serialize_sample_jmhStub,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/MutationBench_serialize_jmhTest.java,serialize_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/MutationBench_serialize_jmhTest.java,serialize_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/MutationBench_serialize_jmhTest.java,serialize_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/MutationBench_serialize_jmhTest.java,serialize_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/MutationBench_serialize_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPByte_jmhTest.java,testBDOSPByte_sample_jmhStub,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPByte_jmhTest.java,testBDOSPByte_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPByte_jmhTest.java,testBDOSPByte_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPByte_jmhTest.java,testBDOSPByte_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPByte_jmhTest.java,testBDOSPByte_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPByte_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPInt_jmhTest.java,testBDOSPInt_sample_jmhStub,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPInt_jmhTest.java,testBDOSPInt_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPInt_jmhTest.java,testBDOSPInt_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPInt_jmhTest.java,testBDOSPInt_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPInt_jmhTest.java,testBDOSPInt_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPInt_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPLong_jmhTest.java,testBDOSPLong_sample_jmhStub,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPLong_jmhTest.java,testBDOSPLong_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPLong_jmhTest.java,testBDOSPLong_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPLong_jmhTest.java,testBDOSPLong_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPLong_jmhTest.java,testBDOSPLong_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPLong_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPMixed_jmhTest.java,testBDOSPMixed_sample_jmhStub,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPMixed_jmhTest.java,testBDOSPMixed_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPMixed_jmhTest.java,testBDOSPMixed_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPMixed_jmhTest.java,testBDOSPMixed_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPMixed_jmhTest.java,testBDOSPMixed_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBDOSPMixed_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBOSByte_jmhTest.java,testBOSByte_sample_jmhStub,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBOSByte_jmhTest.java,testBOSByte_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBOSByte_jmhTest.java,testBOSByte_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBOSByte_jmhTest.java,testBOSByte_SingleShotTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBOSByte_jmhTest.java,testBOSByte_Throughput,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBOSByte_jmhTest.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBOSInt_jmhTest.java,testBOSInt_sample_jmhStub,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBOSInt_jmhTest.java,testBOSInt_AverageTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBOSInt_jmhTest.java,testBOSInt_SampleTime,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/test/microbench/generated/OutputStreamBench_testBOSInt_jmhTest.java,testBOSInt_SingleShotTime,yes
